user_id,recency,frequency,monetary,clv,avg_order_value,avg_days_between_orders,cluster,customer_type,churn
11001,51,51,3,153,0.6,7.0588235294117645,2,High-Value Customer,1
11004,10,10,15,150,3.75,15.4,0,Low Engagement User,0
11010,11,11,15,165,3.75,24.545454545454547,0,Low Engagement User,0
11018,38,38,7,266,0.4666666666666667,9.157894736842104,2,High-Value Customer,0
11022,10,10,10,100,0.3571428571428571,21.8,0,Low Engagement User,0
11026,48,48,4,192,0.0952380952380952,7.5625,2,High-Value Customer,1
11027,42,42,4,168,0.3333333333333333,8.595238095238095,2,High-Value Customer,0
11036,49,49,8,392,0.3809523809523809,7.224489795918367,2,High-Value Customer,1
11039,11,11,6,66,0.1304347826086956,4.090909090909091,0,Low Engagement User,0
11040,46,46,9,414,0.4736842105263157,7.913043478260869,2,High-Value Customer,1
11047,19,19,9,171,1.2857142857142858,12.526315789473683,0,Low Engagement User,0
11058,69,69,6,414,0.8571428571428571,5.260869565217392,1,At-Risk Customer,1
11060,12,12,10,120,0.8333333333333334,16.666666666666668,0,Low Engagement User,0
11062,50,50,7,350,0.7777777777777778,7.18,2,High-Value Customer,1
11068,29,29,25,725,5.0,10.482758620689657,2,High-Value Customer,0
11082,4,4,11,44,0.282051282051282,5.5,0,Low Engagement User,0
11098,41,41,11,451,1.0,8.829268292682928,2,High-Value Customer,0
11110,46,46,7,322,0.7777777777777778,7.826086956521739,2,High-Value Customer,1
11111,9,9,8,72,0.1176470588235294,16.77777777777778,0,Low Engagement User,0
11112,68,68,6,408,1.5,4.3088235294117645,1,At-Risk Customer,1
11116,16,16,16,256,0.4324324324324324,16.25,0,Low Engagement User,0
11119,24,24,2,48,0.5,14.041666666666666,0,Low Engagement User,0
11121,21,21,11,231,0.3548387096774194,9.285714285714286,0,Low Engagement User,0
11122,31,31,28,868,4.0,7.129032258064516,2,High-Value Customer,0
11137,18,18,9,162,0.391304347826087,13.61111111111111,0,Low Engagement User,0
11141,6,6,2,12,0.0714285714285714,11.166666666666666,0,Low Engagement User,0
11146,8,8,8,64,1.3333333333333333,8.0,0,Low Engagement User,0
11152,5,5,8,40,0.8,13.8,0,Low Engagement User,0
11171,5,5,9,45,0.6,18.0,0,Low Engagement User,0
11172,15,15,16,240,1.7777777777777777,12.933333333333334,0,Low Engagement User,0
11176,48,48,12,576,0.4444444444444444,6.645833333333333,2,High-Value Customer,1
11179,13,13,6,78,0.1818181818181818,20.0,0,Low Engagement User,0
11185,18,18,2,36,0.074074074074074,6.166666666666667,0,Low Engagement User,0
11189,47,47,8,376,0.4705882352941176,7.446808510638298,2,High-Value Customer,1
11192,22,22,12,264,3.0,15.227272727272728,0,Low Engagement User,0
11196,8,8,9,72,1.2857142857142858,3.75,0,Low Engagement User,0
11198,16,16,23,368,3.2857142857142856,9.6875,0,Low Engagement User,0
11200,69,69,2,138,0.25,3.63768115942029,1,At-Risk Customer,1
11208,15,15,4,60,1.0,17.333333333333332,0,Low Engagement User,0
11210,21,21,12,252,2.0,12.38095238095238,0,Low Engagement User,0
11216,44,44,8,352,1.0,7.568181818181818,2,High-Value Customer,0
11219,13,13,7,91,0.7777777777777778,16.76923076923077,0,Low Engagement User,0
11221,26,26,2,52,0.048780487804878,10.846153846153848,0,Low Engagement User,0
11222,41,41,4,164,0.1111111111111111,8.24390243902439,2,High-Value Customer,0
11223,36,36,13,468,1.0,9.583333333333334,2,High-Value Customer,0
11225,63,63,17,1071,1.0,5.73015873015873,1,At-Risk Customer,1
11231,37,37,49,1813,3.769230769230769,9.864864864864863,2,High-Value Customer,0
11233,33,33,8,264,0.3333333333333333,5.727272727272728,2,High-Value Customer,0
11236,82,82,25,2050,1.6666666666666667,4.390243902439025,1,At-Risk Customer,1
11241,4,4,35,140,2.0588235294117645,22.5,0,Low Engagement User,0
11275,22,22,8,176,0.3478260869565217,12.818181818181818,0,Low Engagement User,0
11286,7,7,3,21,0.3,17.0,0,Low Engagement User,0
11288,7,7,14,98,0.56,22.714285714285715,0,Low Engagement User,0
11309,26,26,4,104,0.2222222222222222,11.423076923076923,0,Low Engagement User,0
11315,64,64,29,1856,1.8125,5.703125,2,High-Value Customer,1
11319,8,8,3,24,0.6,24.75,0,Low Engagement User,0
11323,13,13,10,130,1.6666666666666667,5.538461538461538,0,Low Engagement User,0
11334,100,100,4,400,0.1176470588235294,2.48,1,At-Risk Customer,1
11335,34,34,44,1496,4.888888888888889,10.558823529411764,2,High-Value Customer,0
11337,19,19,21,399,3.0,15.63157894736842,0,Low Engagement User,0
11344,5,5,11,55,1.0,20.6,0,Low Engagement User,0
11365,4,4,9,36,1.5,8.25,0,Low Engagement User,0
11374,16,16,14,224,0.14,13.0,0,Low Engagement User,0
11378,12,12,17,204,3.4,16.0,0,Low Engagement User,0
11386,39,39,1,39,0.0833333333333333,7.102564102564102,2,High-Value Customer,0
11387,12,12,8,96,1.1428571428571428,18.0,0,Low Engagement User,0
11418,45,45,7,315,0.6363636363636364,6.822222222222222,2,High-Value Customer,1
11419,11,11,5,55,0.4545454545454545,13.363636363636363,0,Low Engagement User,0
11431,84,84,18,1512,0.9473684210526316,4.321428571428571,1,At-Risk Customer,1
11450,41,41,33,1353,3.3,8.414634146341463,2,High-Value Customer,0
11455,49,49,9,441,0.9,7.244897959183674,2,High-Value Customer,1
11457,39,39,16,624,2.6666666666666665,8.076923076923077,2,High-Value Customer,0
11478,38,38,26,988,2.888888888888889,9.289473684210526,2,High-Value Customer,0
11485,15,15,11,165,0.9166666666666666,18.266666666666666,0,Low Engagement User,0
11496,28,28,1,28,0.1666666666666666,11.607142857142858,0,Low Engagement User,0
11499,7,7,8,56,0.6153846153846154,17.428571428571427,0,Low Engagement User,0
11510,16,16,25,400,0.2659574468085106,14.6875,0,Low Engagement User,0
11511,94,94,42,3948,2.333333333333333,3.851063829787234,1,At-Risk Customer,1
11523,41,41,16,656,2.0,8.609756097560975,2,High-Value Customer,0
11529,48,48,8,384,1.6,7.520833333333333,2,High-Value Customer,1
11532,4,4,4,16,0.25,11.25,0,Low Engagement User,0
11547,54,54,5,270,0.8333333333333334,6.518518518518518,2,High-Value Customer,1
11562,9,9,9,81,0.6923076923076923,17.666666666666668,0,Low Engagement User,0
11566,11,11,2,22,0.125,10.181818181818182,0,Low Engagement User,0
11574,28,28,9,252,2.25,12.607142857142858,0,Low Engagement User,0
11576,42,42,8,336,1.1428571428571428,8.5,2,High-Value Customer,0
11588,100,100,43,4300,3.583333333333333,3.56,1,At-Risk Customer,1
11592,5,5,10,50,0.7692307692307693,18.4,0,Low Engagement User,0
11598,4,4,10,40,2.5,22.5,0,Low Engagement User,0
11603,70,70,7,490,0.3181818181818182,5.014285714285714,1,At-Risk Customer,1
11604,22,22,15,330,0.4838709677419355,12.409090909090908,0,Low Engagement User,0
11606,4,4,6,24,0.4,17.0,0,Low Engagement User,0
11611,9,9,2,18,0.25,23.77777777777778,0,Low Engagement User,0
11631,24,24,8,192,0.1777777777777777,12.5,0,Low Engagement User,0
11635,17,17,14,238,1.1666666666666667,13.117647058823527,0,Low Engagement User,0
11637,41,41,9,369,2.25,8.536585365853659,2,High-Value Customer,0
11641,30,30,7,210,1.75,9.566666666666666,0,Low Engagement User,0
11650,60,60,9,540,0.8181818181818182,5.966666666666667,2,High-Value Customer,1
11661,21,21,9,189,2.25,11.952380952380953,0,Low Engagement User,0
11665,30,30,17,510,1.2142857142857142,11.8,2,High-Value Customer,0
11680,55,55,18,990,2.0,6.618181818181818,2,High-Value Customer,1
11685,18,18,8,144,0.2758620689655172,8.555555555555555,0,Low Engagement User,0
11689,9,9,7,63,1.0,14.0,0,Low Engagement User,0
11698,27,27,15,405,1.875,9.703703703703704,2,High-Value Customer,0
11712,20,20,3,60,0.2,6.9,0,Low Engagement User,0
11716,14,14,11,154,1.1,18.571428571428573,0,Low Engagement User,0
11719,12,12,9,108,1.8,23.166666666666668,0,Low Engagement User,0
11724,24,24,3,72,0.375,11.083333333333334,0,Low Engagement User,0
11727,4,4,7,28,0.3333333333333333,18.25,0,Low Engagement User,0
11729,40,40,49,1960,9.8,8.2,2,High-Value Customer,0
11742,50,50,14,700,0.6666666666666666,6.6,2,High-Value Customer,1
11752,18,18,7,126,0.5,14.11111111111111,0,Low Engagement User,0
11755,51,51,7,357,0.3888888888888889,7.117647058823529,2,High-Value Customer,1
11769,18,18,2,36,0.054054054054054,12.833333333333334,0,Low Engagement User,0
11774,47,47,33,1551,5.5,7.680851063829787,2,High-Value Customer,1
11776,31,31,5,155,0.25,6.516129032258065,0,Low Engagement User,0
11785,44,44,27,1188,1.08,8.272727272727273,2,High-Value Customer,0
11788,7,7,10,70,1.25,12.571428571428571,0,Low Engagement User,0
11789,8,8,21,168,1.9090909090909087,7.625,0,Low Engagement User,0
11808,56,56,25,1400,0.2777777777777778,6.5,2,High-Value Customer,1
11819,36,36,2,72,0.1818181818181818,8.972222222222221,2,High-Value Customer,0
11823,36,36,4,144,0.1333333333333333,7.888888888888889,2,High-Value Customer,0
11824,30,30,7,210,0.2916666666666667,5.666666666666667,0,Low Engagement User,0
11828,25,25,7,175,0.7777777777777778,9.04,0,Low Engagement User,0
11833,22,22,4,88,1.0,11.818181818181818,0,Low Engagement User,0
11844,25,25,12,300,0.12,10.64,0,Low Engagement User,0
11845,100,100,22,2200,1.1578947368421053,3.22,1,At-Risk Customer,1
11852,7,7,31,217,2.583333333333333,18.714285714285715,0,Low Engagement User,0
11866,31,31,8,248,2.0,10.838709677419354,0,Low Engagement User,0
11888,70,70,22,1540,1.5714285714285714,5.1571428571428575,1,At-Risk Customer,1
11907,85,85,30,2550,4.285714285714286,4.270588235294118,1,At-Risk Customer,1
11912,47,47,41,1927,0.9534883720930232,7.76595744680851,2,High-Value Customer,1
11914,61,61,16,976,1.6,5.885245901639344,2,High-Value Customer,1
11924,27,27,4,108,0.6666666666666666,8.925925925925926,0,Low Engagement User,0
11931,16,16,6,96,1.5,12.0,0,Low Engagement User,0
11953,58,58,10,580,2.5,5.810344827586207,2,High-Value Customer,1
11961,14,14,14,196,1.0,12.785714285714286,0,Low Engagement User,0
11964,55,55,19,1045,1.5833333333333333,5.618181818181818,2,High-Value Customer,1
11980,100,100,3,300,0.0588235294117647,3.38,1,At-Risk Customer,1
11998,47,47,10,470,2.5,7.723404255319149,2,High-Value Customer,1
12007,23,23,26,598,4.333333333333333,12.08695652173913,2,High-Value Customer,0
12010,48,48,20,960,2.857142857142857,7.25,2,High-Value Customer,1
12016,33,33,29,957,1.6111111111111112,11.06060606060606,2,High-Value Customer,0
12020,13,13,18,234,1.3846153846153846,21.23076923076923,0,Low Engagement User,0
12025,46,46,1,46,0.0555555555555555,7.521739130434782,2,High-Value Customer,1
12026,18,18,19,342,1.4615384615384617,9.444444444444445,0,Low Engagement User,0
12039,23,23,11,253,0.2291666666666666,10.695652173913045,0,Low Engagement User,0
12040,48,48,8,384,0.6666666666666666,7.4375,2,High-Value Customer,1
12042,13,13,5,65,0.1162790697674418,4.615384615384615,0,Low Engagement User,0
12043,43,43,11,473,0.1964285714285714,8.093023255813954,2,High-Value Customer,0
12044,56,56,13,728,2.1666666666666665,6.392857142857143,2,High-Value Customer,1
12046,54,54,19,1026,1.1176470588235294,6.75925925925926,2,High-Value Customer,1
12049,18,18,4,72,0.5,6.055555555555555,0,Low Engagement User,0
12050,8,8,3,24,0.2727272727272727,6.5,0,Low Engagement User,0
12081,16,16,7,112,1.75,15.3125,0,Low Engagement User,0
12084,41,41,9,369,1.125,8.390243902439025,2,High-Value Customer,0
12090,31,31,20,620,0.3389830508474576,10.32258064516129,2,High-Value Customer,0
12091,59,59,17,1003,0.7727272727272727,5.898305084745763,2,High-Value Customer,1
12094,30,30,15,450,3.0,11.733333333333333,2,High-Value Customer,0
12102,100,100,51,5100,3.642857142857143,3.48,1,At-Risk Customer,1
12104,16,16,8,128,1.3333333333333333,9.6875,0,Low Engagement User,0
12114,7,7,17,119,0.3617021276595745,17.571428571428573,0,Low Engagement User,0
12123,21,21,13,273,2.6,9.761904761904765,0,Low Engagement User,0
12126,6,6,6,36,0.4285714285714285,8.0,0,Low Engagement User,0
12132,16,16,34,544,2.833333333333333,16.0625,2,High-Value Customer,0
12135,31,31,4,124,0.4444444444444444,9.96774193548387,0,Low Engagement User,0
12157,67,67,18,1206,1.0,4.895522388059701,1,At-Risk Customer,1
12177,35,35,5,175,0.5555555555555556,8.285714285714286,2,High-Value Customer,0
12182,25,25,6,150,0.6666666666666666,13.32,0,Low Engagement User,0
12190,53,53,10,530,0.2564102564102564,6.415094339622642,2,High-Value Customer,1
12191,39,39,27,1053,1.173913043478261,9.102564102564102,2,High-Value Customer,0
12205,89,89,8,712,1.6,4.044943820224719,1,At-Risk Customer,1
12208,5,5,7,35,0.2413793103448276,5.8,0,Low Engagement User,0
12232,35,35,6,210,0.4285714285714285,10.085714285714284,2,High-Value Customer,0
12233,14,14,7,98,0.4666666666666667,17.357142857142858,0,Low Engagement User,0
12239,35,35,2,70,0.3333333333333333,9.657142857142857,0,Low Engagement User,0
12249,57,57,18,1026,3.6,6.4035087719298245,2,High-Value Customer,1
12269,28,28,12,336,0.75,10.964285714285714,0,Low Engagement User,0
12273,38,38,13,494,0.7222222222222222,9.447368421052632,2,High-Value Customer,0
12295,7,7,12,84,3.0,3.0,0,Low Engagement User,0
12300,39,39,60,2340,4.0,9.23076923076923,2,High-Value Customer,0
12324,21,21,4,84,0.0701754385964912,15.285714285714286,0,Low Engagement User,0
12325,57,57,30,1710,7.5,6.4035087719298245,2,High-Value Customer,1
12326,4,4,9,36,1.125,3.75,0,Low Engagement User,0
12329,42,42,7,294,1.75,6.5,2,High-Value Customer,0
12332,6,6,33,198,8.25,15.166666666666666,0,Low Engagement User,0
12342,7,7,8,56,1.6,5.571428571428571,0,Low Engagement User,0
12356,35,35,2,70,0.1428571428571428,10.114285714285714,0,Low Engagement User,0
12359,58,58,8,464,0.8888888888888888,6.189655172413793,2,High-Value Customer,1
12374,7,7,28,196,1.0769230769230769,23.0,0,Low Engagement User,0
12386,47,47,21,987,1.75,7.042553191489362,2,High-Value Customer,1
12394,14,14,19,266,0.4042553191489361,14.0,0,Low Engagement User,0
12395,47,47,5,235,0.8333333333333334,3.48936170212766,2,High-Value Customer,1
12407,47,47,5,235,1.25,7.659574468085107,2,High-Value Customer,1
12424,47,47,9,423,1.0,5.531914893617022,2,High-Value Customer,1
12433,30,30,31,930,3.1,11.866666666666667,2,High-Value Customer,0
12435,56,56,21,1176,0.9545454545454546,6.5,2,High-Value Customer,1
12445,20,20,1,20,0.032258064516129,7.15,0,Low Engagement User,0
12446,31,31,18,558,4.5,11.612903225806452,2,High-Value Customer,0
12450,13,13,5,65,0.5,15.461538461538462,0,Low Engagement User,0
